,trend,residual,seasonality
0,,,0.0001879369559272446
1,,,0.00021601128025158968
2,1.4940200000000001,-0.0006317733239142317,0.00011177332391415574
3,1.4896000000000007,-0.002327422565061391,-0.0003725774349391997
4,1.4894000000000005,-0.00795685587484665,-0.00014314412515379027
5,1.4921200000000006,-0.007307936955927704,0.0001879369559272446
6,1.49398,0.006103988719748292,0.00021601128025158968
7,1.4945799999999998,0.012408226676086154,0.00011177332391415574
8,1.4937599999999995,0.0028125774349396417,-0.0003725774349391997
9,1.4889999999999999,-0.004556855874846136,-0.00014314412515379027
10,1.4823600000000006,-0.0016479369559277055,0.0001879369559272446
11,1.4782000000000002,-0.0019160112802518465,0.00021601128025158968
12,1.4779000000000002,-0.004111773323914381,0.00011177332391415574
13,1.4810000000000003,-0.0052274225650610715,-0.0003725774349391997
14,1.4852000000000003,-0.0022568558748466117,-0.00014314412515379027
15,1.4895400000000003,0.006672063044072399,0.0001879369559272446
16,1.49276,0.004523988719748377,0.00021601128025158968
17,1.4940599999999997,0.001428226676086163,0.00011177332391415574
18,1.4914000000000003,0.00047257743493896664,-0.0003725774349391997
19,1.4877400000000003,0.001703144125153574,-0.00014314412515379027
20,1.4840600000000004,-0.0011479369559275385,0.0001879369559272446
21,1.48104,-0.0020560112802514314,0.00021601128025158968
22,1.4777600000000002,-0.0006717733239142717,0.00011177332391415574
23,1.47322,0.0035525774349391605,-0.0003725774349391997
24,1.4710199999999998,0.002023144125154116,-0.00014314412515379027
25,1.4699999999999998,-0.009787936955927076,0.0001879369559272446
26,1.4665400000000002,0.0014439887197481831,0.00021601128025158968
27,1.4595400000000007,0.012448226676085083,0.00011177332391415574
28,1.4537800000000005,0.005692577434938747,-0.0003725774349391997
29,1.4455,-0.007456855874846261,-0.00014314412515379027
30,1.4386199999999998,-0.007207936955927049,0.0001879369559272446
31,1.4314000000000002,-0.004816011280251749,0.00021601128025158968
32,1.42748,0.010108226676085741,0.00011177332391415574
33,1.4242800000000002,-0.0009074225650609702,-0.0003725774349391997
34,1.4224599999999994,-0.004016855874845707,-0.00014314412515379027
35,1.42016,-0.0047479369559273645,0.0001879369559272446
36,1.4208800000000001,-0.0033960112802517723,0.00021601128025158968
37,1.4246999999999999,0.001388226676085901,0.00011177332391415574
38,1.42844,-0.001467422565060642,-0.0003725774349391997
39,1.4276000000000004,0.009943144125153376,-0.00014314412515379027
40,1.4243,0.009812063044072764,0.0001879369559272446
41,1.4215199999999997,-0.008236011280251284,0.00021601128025158968
42,1.41412,-0.004531773323914246,0.00011177332391415574
43,1.4079800000000005,0.005092577434938813,-0.0003725774349391997
44,1.4055000000000006,-0.004956855874846758,-0.00014314412515379027
