,trend,residual,seasonality
0,,,0.00010187917597192532
1,,,0.00018296025705302318
2,0.8954399999999997,0.0026350904243200857,0.00012490957568023198
3,0.8981200000000004,0.001424736292784831,-0.00024473629278520505
4,0.8993,-0.0007349872840800365,-0.00016501271591997543
5,0.8988799999999998,0.00041812082402826166,0.00010187917597192532
6,0.8972199999999999,0.0037970397429470714,0.00018296025705302318
7,0.8951600000000002,0.0008150904243195979,0.00012490957568023198
8,0.8922,-0.0009552637072147738,-0.00024473629278520505
9,0.8880800000000001,0.0001850127159198844,-0.00016501271591997543
10,0.8835599999999999,0.0009381208240282266,0.00010187917597192532
11,0.8785200000000003,0.0018970397429467255,0.00018296025705302318
12,0.8749000000000002,-0.001524909575680411,0.00012490957568023198
13,0.8735599999999999,-0.007515263707214673,-0.00024473629278520505
14,0.8717199999999999,-0.0015549872840799684,-0.00016501271591997543
15,0.8714200000000003,0.006378120824027783,0.00010187917597192532
16,0.8717199999999999,-0.0005029602570530102,0.00018296025705302318
17,0.87092,0.0009550904243197379,0.00012490957568023198
18,0.8686200000000001,-0.0010752637072148938,-0.00024473629278520505
19,0.8689000000000003,-0.002734987284080371,-0.00016501271591997543
20,0.8692799999999998,-0.002981879175971808,0.00010187917597192532
21,0.8706199999999998,0.0019970397429471586,0.00018296025705302318
22,0.8718199999999998,0.0019550904243199607,0.00012490957568023198
23,0.8733200000000001,0.000924736292785108,-0.00024473629278520505
24,0.8738200000000002,-0.0016549872840801794,-0.00016501271591997543
25,0.8745800000000002,-0.0007818791759721613,0.00010187917597192532
26,0.8759799999999999,-0.0008629602570529261,0.00018296025705302318
27,0.8759800000000001,0.0015950904243197117,0.00012490957568023198
28,0.87476,0.006484736292785228,-0.00024473629278520505
29,0.8733799999999996,-0.0012149872840796284,-0.00016501271591997543
30,0.87226,-0.004561879175971945,0.00010187917597192532
31,0.8696400000000003,-0.0014229602570533751,0.00018296025705302318
32,0.86952,0.0024550904243197946,0.00012490957568023198
33,0.8719600000000002,-0.0038152637072149695,-0.00024473629278520505
34,0.8739199999999999,-0.002354987284079991,-0.00016501271591997543
35,0.87478,0.005118120824028077,0.00010187917597192532
36,0.8768799999999999,0.0011370397429470757,0.00018296025705302318
37,0.8801599999999999,-0.0038849095756802177,0.00012490957568023198
38,0.8828400000000001,-0.004195263707214906,-0.00024473629278520505
39,0.8880800000000003,-0.0001149872840803046,-0.00016501271591997543
40,0.8946799999999999,-0.0013818791759718733,0.00010187917597192532
41,0.90042,0.0037970397429469603,0.00018296025705302318
42,0.9035199999999998,0.005755090424319986,0.00012490957568023198
43,0.9048400000000004,0.0025047362927848008,-0.00024473629278520505
44,0.9049400000000002,-0.0014749872840802215,-0.00016501271591997543
45,0.90442,-0.004521879175971905,0.00010187917597192532
46,0.9053800000000001,-0.0006629602570530592,0.00018296025705302318
47,0.9063600000000003,0.0003150904243195419,0.00012490957568023198
48,0.9076000000000002,0.004544736292785064,-0.00024473629278520505
49,0.90832,4.501271591996644e-05,-0.00016501271591997543
50,0.9075799999999999,-0.0014818791759718623,0.00010187917597192532
51,0.9046000000000003,0.0037170397429466583,0.00018296025705302318
52,0.9014400000000004,0.0015350904243194297,0.00012490957568023198
53,0.90052,-0.0032752637072147625,-0.00024473629278520505
54,0.8983800000000001,-0.005814987284080121,-0.00016501271591997543
55,0.8973000000000001,0.004198120824027934,0.00010187917597192532
56,0.89698,0.0006370397429470197,0.00018296025705302318
57,0.8977999999999998,-0.00022490957567999892,0.00012490957568023198
58,0.8975,-0.0018552637072147857,-0.00024473629278520505
59,0.8978000000000002,-0.0011349872840802145,-0.00016501271591997543
60,0.8963000000000001,0.003698120824027989,0.00010187917597192532
61,0.8952199999999999,0.0038970397429470604,0.00018296025705302318
62,0.8935399999999999,-0.0034649095756801307,0.00012490957568023198
63,0.8911000000000002,-0.0008552637072150068,-0.00024473629278520505
64,0.8876400000000001,0.0006250127159198803,-0.00016501271591997543
65,0.8851000000000003,0.002698120824027766,0.00010187917597192532
66,0.8822,-0.0003829602570530012,0.00018296025705302318
67,0.8795000000000003,-0.002124909575680567,0.00012490957568023198
68,0.87752,-0.0017752637072148167,-0.00024473629278520505
69,0.8779199999999999,-0.003154987284079903,-0.00016501271591997543
70,0.87944,-0.0015418791759719223,0.00010187917597192532
71,0.8808600000000001,0.0029570397429468974,0.00018296025705302318
72,0.8811800000000001,0.0037950904243196915,0.00012490957568023198
73,0.88134,0.001504736292785244,-0.00024473629278520505
74,0.8803799999999998,-0.004014987284079875,-0.00016501271591997543
75,0.8782000000000004,0.0004981208240276755,0.00010187917597192532
76,0.8754800000000003,0.0035370397429467003,0.00018296025705302318
77,0.8729999999999997,0.0010750904243200798,0.00012490957568023198
78,0.8713000000000003,-0.0020552637072150967,-0.00024473629278520505
79,0.8688400000000002,-0.00487498728408018,-0.00016501271591997543
80,0.8666800000000001,0.00351812082402792,0.00010187917597192532
81,0.8667400000000001,-2.2960257053085208e-05,0.00018296025705302318
82,0.8666,-0.0033249095756803237,0.00012490957568023198
83,0.8667200000000004,0.0028247362927847877,-0.00024473629278520505
84,0.8664200000000002,-0.003154987284080236,-0.00016501271591997543
85,0.86528,0.005518120824028033,0.00010187917597192532
86,0.8611400000000003,0.004077039742946574,0.00018296025705302318
87,0.8599400000000004,-0.002364909575680585,0.00012490957568023198
88,0.8581799999999999,-0.009335263707214717,-0.00024473629278520505
89,0.85728,-1.4987284080093566e-05,-0.00016501271591997543
90,0.85496,0.007038120824027999,0.00010187917597192532
91,0.8555000000000004,0.005217039742946604,0.00018296025705302318
92,0.85564,-0.009664909575680225,0.00012490957568023198
93,0.85328,-0.0017352637072148877,-0.00024473629278520505
94,0.8523,0.005665012715920036,-0.00016501271591997543
95,0.8534400000000002,-0.003241879175972179,0.00010187917597192532
96,0.85516,0.0006570397429469287,0.00018296025705302318
97,0.8573600000000002,-0.0056849095756804635,0.00012490957568023198
98,0.8610999999999998,-0.0009552637072145517,-0.00024473629278520505
99,0.8612000000000004,0.007765012715919582,-0.00016501271591997543
100,0.8623000000000002,0.006598120824027892,0.00010187917597192532
101,0.85968,-0.003362960257052984,0.00018296025705302318
102,0.8555400000000002,0.0016350904243195297,0.00012490957568023198
103,0.85138,-0.004335263707214824,-0.00024473629278520505
104,0.84934,-0.0010749872840800435,-0.00016501271591997543
105,0.84482,0.003278120824028013,0.00010187917597192532
106,0.8427199999999999,0.0033970397429471154,0.00018296025705302318
107,0.8395000000000005,-0.004924909575680703,0.00012490957568023198
108,0.8354600000000003,0.001084736292784935,-0.00024473629278520505
109,0.8308800000000001,0.0012850127159198743,-0.00016501271591997543
110,0.8294400000000002,-0.0015418791759721443,0.00010187917597192532
111,0.8271000000000004,-0.003882960257053393,0.00018296025705302318
112,0.8254000000000002,0.0019750904243195366,0.00012490957568023198
113,0.8263800000000001,-0.0015352637072149097,-0.00024473629278520505
114,0.82746,-0.003794987284079988,-0.00016501271591997543
115,0.8284800000000003,0.004318120824027721,0.00010187917597192532
116,0.83068,-0.002062960257053016,0.00018296025705302318
117,0.8330200000000001,-0.000544909575680319,0.00012490957568023198
118,0.8335199999999999,0.002324736292785287,-0.00024473629278520505
119,0.8346600000000004,0.0007050127159196273,-0.00016501271591997543
120,0.8338000000000002,0.0014981208240278984,0.00010187917597192532
121,0.8312200000000001,0.0030970397429469264,0.00018296025705302318
122,0.82936,-0.001184909575680182,0.00012490957568023198
123,0.8266,-0.0036552637072148095,-0.00024473629278520505
124,0.8223199999999999,0.0037450127159200032,-0.00016501271591997543
125,0.8184399999999997,0.0030581208240283483,0.00010187917597192532
126,0.8176,-0.004682960257052972,0.00018296025705302318
127,0.81742,-0.008644909575680315,0.00012490957568023198
128,0.8183799999999999,0.00036473629278532506,-0.00024473629278520505
129,0.8214400000000001,0.003725012715919872,-0.00016501271591997543
130,0.8262999999999998,-1.8791759717142918e-06,0.00010187917597192532
131,0.8290000000000003,-0.0007829602570532902,0.00018296025705302318
132,0.8314000000000002,0.0016750904243195697,0.00012490957568023198
133,0.8338800000000003,-0.0016352637072151207,-0.00024473629278520505
